tts_verb_blow.mp3	blow bubbles
tts_verb_build.mp3	build a tower
tts_verb_carry.mp3	carry a box
tts_verb_climb.mp3	climb a ladder
tts_verb_dig.mp3	dig a hole
tts_verb_drink.mp3	drink coffee
tts_verb_eat.mp3	eat an apple
tts_verb_paint.mp3	paint a canvas
tts_verb_peel.mp3	peel a banana
tts_verb_play.mp3	play the guitar
tts_verb_push.mp3	push a cart
tts_verb_read.mp3	read a book
tts_verb_ride.mp3	ride a bicycle
tts_verb_shake.mp3	shake a bottle
tts_verb_smell.mp3	smell a flower
tts_verb_spin.mp3	spin a top
tts_verb_stir.mp3	stir a pot
tts_verb_sweep.mp3	sweep the floor
tts_verb_wash.mp3	wash a dish
tts_verb_drag.mp3	drag a sack
tts_sent_pirate_blow_past.mp3	The Pirate's blowing bubbles is in the past.
tts_sent_pirate_blow_future.mp3	The Pirate's blowing bubbles is in the future.
tts_sent_pirate_build_past.mp3	The Pirate's building a tower is in the past.
tts_sent_pirate_build_future.mp3	The Pirate's building a tower is in the future.
tts_sent_pirate_carry_past.mp3	The Pirate's carrying a box is in the past.
tts_sent_pirate_carry_future.mp3	The Pirate's carrying a box is in the future.
tts_sent_pirate_climb_past.mp3	The Pirate's climbing a ladder is in the past.
tts_sent_pirate_climb_future.mp3	The Pirate's climbing a ladder is in the future.
tts_sent_pirate_dig_past.mp3	The Pirate's digging a hole is in the past.
tts_sent_pirate_dig_future.mp3	The Pirate's digging a hole is in the future.
tts_sent_pirate_drink_past.mp3	The Pirate's drinking coffee is in the past.
tts_sent_pirate_drink_future.mp3	The Pirate's drinking coffee is in the future.
tts_sent_pirate_eat_past.mp3	The Pirate's eating an apple is in the past.
tts_sent_pirate_eat_future.mp3	The Pirate's eating an apple is in the future.
tts_sent_pirate_paint_past.mp3	The Pirate's painting a canvas is in the past.
tts_sent_pirate_paint_future.mp3	The Pirate's painting a canvas is in the future.
tts_sent_pirate_peel_past.mp3	The Pirate's peeling a banana is in the past.
tts_sent_pirate_peel_future.mp3	The Pirate's peeling a banana is in the future.
tts_sent_pirate_play_past.mp3	The Pirate's playing the guitar is in the past.
tts_sent_pirate_play_future.mp3	The Pirate's playing the guitar is in the future.
tts_sent_pirate_push_past.mp3	The Pirate's pushing a cart is in the past.
tts_sent_pirate_push_future.mp3	The Pirate's pushing a cart is in the future.
tts_sent_pirate_read_past.mp3	The Pirate's reading a book is in the past.
tts_sent_pirate_read_future.mp3	The Pirate's reading a book is in the future.
tts_sent_pirate_ride_past.mp3	The Pirate's riding a bicycle is in the past.
tts_sent_pirate_ride_future.mp3	The Pirate's riding a bicycle is in the future.
tts_sent_pirate_shake_past.mp3	The Pirate's shaking a bottle is in the past.
tts_sent_pirate_shake_future.mp3	The Pirate's shaking a bottle is in the future.
tts_sent_pirate_smell_past.mp3	The Pirate's smelling a flower is in the past.
tts_sent_pirate_smell_future.mp3	The Pirate's smelling a flower is in the future.
tts_sent_pirate_spin_past.mp3	The Pirate's spinning a top is in the past.
tts_sent_pirate_spin_future.mp3	The Pirate's spinning a top is in the future.
tts_sent_pirate_stir_past.mp3	The Pirate's stirring a pot is in the past.
tts_sent_pirate_stir_future.mp3	The Pirate's stirring a pot is in the future.
tts_sent_pirate_sweep_past.mp3	The Pirate's sweeping the floor is in the past.
tts_sent_pirate_sweep_future.mp3	The Pirate's sweeping the floor is in the future.
tts_sent_pirate_wash_past.mp3	The Pirate's washing a dish is in the past.
tts_sent_pirate_wash_future.mp3	The Pirate's washing a dish is in the future.
tts_sent_pirate_drag_past.mp3	The Pirate's dragging a sack is in the past.
tts_sent_pirate_drag_future.mp3	The Pirate's dragging a sack is in the future.
tts_sent_chef_blow_past.mp3	The Chef's blowing bubbles is in the past.
tts_sent_chef_blow_future.mp3	The Chef's blowing bubbles is in the future.
tts_sent_chef_build_past.mp3	The Chef's building a tower is in the past.
tts_sent_chef_build_future.mp3	The Chef's building a tower is in the future.
tts_sent_chef_carry_past.mp3	The Chef's carrying a box is in the past.
tts_sent_chef_carry_future.mp3	The Chef's carrying a box is in the future.
tts_sent_chef_climb_past.mp3	The Chef's climbing a ladder is in the past.
tts_sent_chef_climb_future.mp3	The Chef's climbing a ladder is in the future.
tts_sent_chef_dig_past.mp3	The Chef's digging a hole is in the past.
tts_sent_chef_dig_future.mp3	The Chef's digging a hole is in the future.
tts_sent_chef_drink_past.mp3	The Chef's drinking coffee is in the past.
tts_sent_chef_drink_future.mp3	The Chef's drinking coffee is in the future.
tts_sent_chef_eat_past.mp3	The Chef's eating an apple is in the past.
tts_sent_chef_eat_future.mp3	The Chef's eating an apple is in the future.
tts_sent_chef_paint_past.mp3	The Chef's painting a canvas is in the past.
tts_sent_chef_paint_future.mp3	The Chef's painting a canvas is in the future.
tts_sent_chef_peel_past.mp3	The Chef's peeling a banana is in the past.
